id	item_group_id	title	price	sale_price	image_link	link	availability	product_type	additional_image_link_1	additional_image_link_2	additional_image_link_3	inventory_count	product_sku	sales_count_conversions_10_days	additional_image_link_0	additional_image_link_4	sales_count_conversions_1_day	mpid	release_date	parent_sku
LG2355544-0001-17070	14556259	"PureLuxe Ultra High Waisted Ruched Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2355544-0001/LG2355544-0001-1_998x1498.jpg	"https://www.fabletics.com/products/14556259?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2355544-0001/LG2355544-0001-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2355544-0001/LG2355544-0001-4_998x1498.jpg	3	LG2355544-0001	10		https://fabletics-us-cdn.justfab.com/media/images/products/LG2355544-0001/LG2355544-0001-5_998x1498.jpg	0	14556259	04/27/2023	LG2355544-0001
LG2043638-0001-17020	10339918	"SculptKnit® High-Waisted Custom Length Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2043638-0001/LG2043638-0001-1_998x1498.jpg	"https://www.fabletics.com/products/10339918?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2043638-0001/LG2043638-0001-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2043638-0001/LG2043638-0001-4_998x1498.jpg	1327	LG2043638-0001	9			0	10339918	09/29/2021	LG2043638-0001
LG2250595-1855-50810	12650872	"Mesh Me Smoothing High Waist Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2250595-1855/yitty_LG2250595-1855-1_998x1498.jpg	"https://yitty.fabletics.com/products/12650872?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2250595-1855/yitty_LG2250595-1855-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2250595-1855/yitty_LG2250595-1855-4_998x1498.jpg	4880	LG2250595-1855	9		https://fabletics-us-cdn.justfab.com/media/images/products/LG2250595-1855/yitty_LG2250595-1855-5_998x1498.jpg	4	12650872	04/11/2022	LG2250595-1855
LG2146154-5348-17070	13704205	"Boost PowerHold® High-Waisted 7/8 Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2146154-5348/LG2146154-5348-1_998x1498.jpg	"https://www.fabletics.com/products/13704205?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"				551	LG2146154-5348	9			1	13704205	09/30/2022	LG2146154-5348
LG1828243-5553-17070	13963333	"Define PowerHold® High-Waisted 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1828243-5553/LG1828243-5553-1_998x1498.jpg	"https://www.fabletics.com/products/13963333?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG1828243-5553/LG1828243-5553-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1828243-5553/LG1828243-5553-4_998x1498.jpg	713	LG1828243-5553	9		https://fabletics-us-cdn.justfab.com/media/images/products/LG1828243-5553/LG1828243-5553-5_998x1498.jpg	3	13963333	04/27/2023	LG1828243-5553
LG1932430-6423-17070	14218465	"On-The-Go PowerHold® High-Waisted Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1932430-6423/LG1932430-6423-1_998x1498.jpg	"https://www.fabletics.com/products/14218465?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG1932430-6423/LG1932430-6423-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1932430-6423/LG1932430-6423-4_998x1498.jpg	130	LG1932430-6423	9			0	14218465	02/23/2023	LG1932430-6423
LG2251386-9101-17070	14278549	"Oasis PureLuxe Hw Crossover 7/8 Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2251386-9101/LG2251386-9101-1_998x1498.jpg	"https://www.fabletics.com/products/14278549?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2251386-9101/LG2251386-9101-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2251386-9101/LG2251386-9101-4_998x1498.jpg	450	LG2251386-9101	9			2	14278549	02/23/2023	LG2251386-9101
LG2355997-8202-17050	14753680	"Cloud Seamless High-Waisted Legging"	$65.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2355997-8202/LG2355997-8202-1_998x1498.jpg	"https://www.fabletics.com/products/14753680?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2355997-8202/LG2355997-8202-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2355997-8202/LG2355997-8202-4_998x1498.jpg	116	LG2355997-8202	9			2	14753680	06/15/2023	LG2355997-8202
LG2042338-0338-82000	10083205	"SculptKnit® High-Waisted Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2042334-0338/LG2042334-0338-1_998x1498.jpg	"https://www.fabletics.com/products/10083205?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2042334-0338/LG2042334-0338-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2042334-0338/LG2042334-0338-4_998x1498.jpg	2057	LG2042338-0338	8		https://fabletics-us-cdn.justfab.com/media/images/products/LG2042334-0338/LG2042334-0338-5_998x1498.jpg	1	10083205	08/30/2020	LG2042338-0338
LG2250592-1855-50730	12349441	"Major Label Shaping High Waist Logo Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2250592-1855/yitty_LG2250592-1855-1_998x1498.jpg	"https://yitty.fabletics.com/products/12349441?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2250592-1855/yitty_LG2250592-1855-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2250592-1855/yitty_LG2250592-1855-4_998x1498.jpg	5027	LG2250592-1855	8		https://fabletics-us-cdn.justfab.com/media/images/products/LG2250592-1855/yitty_LG2250592-1855-5_998x1498.jpg	3	12349441	04/12/2022	LG2250592-1855
LG2150097-1799-17010	12381022	"PureLuxe High-Waisted Iridescent 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2150097-1799/LG2150097-1799-1_998x1498.jpg	"https://www.fabletics.com/products/12381022?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2150097-1799/LG2150097-1799-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2150097-1799/LG2150097-1799-4_998x1498.jpg	596	LG2150097-1799	8		https://fabletics-us-cdn.justfab.com/media/images/products/LG2150097-1799/LG2150097-1799-5_998x1498.jpg	2	12381022	02/23/2022	LG2150097-1799
LG2040382-1404-17070	13392490	"Define PowerHold® High-Waisted 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2040382-1404/LG2040382-1404-1_998x1498.jpg	"https://www.fabletics.com/products/13392490?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"				1095	LG2040382-1404	8			1	13392490	06/30/2022	LG2040382-1404
LG2146154-4648-17020	13393498	"Boost PowerHold® High-Waisted 7/8 Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2146154-4648/LG2146154-4648-1_998x1498.jpg	"https://www.fabletics.com/products/13393498?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2146154-4648/LG2146154-4648-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2146154-4648/LG2146154-4648-4_998x1498.jpg	1671	LG2146154-4648	8		https://fabletics-us-cdn.justfab.com/media/images/products/LG2146154-4648/LG2146154-4648-5_998x1498.jpg	0	13393498	04/27/2023	LG2146154-4648
LG2253626-6812-39030	13867504	"High-Waisted Lace Seamless Legging"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253623-6812/LG2253623-6812-1_998x1498.jpg	"https://www.fabletics.com/products/13867504?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253623-6812/LG2253623-6812-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253623-6812/LG2253623-6812-4_998x1498.jpg	3001	LG2253626-6812	8		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253623-6812/LG2253623-6812-5_998x1498.jpg	0	13867504	10/01/2022	LG2253626-6812
PT1510414-2482-38070	9521266	"Define PowerHold® Mid-Rise Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/PT1510329-2482/PT1510329-2482-1_998x1498.jpg	"https://www.fabletics.com/products/9521266?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"				1540	PT1510414-2482	8			1	9521266	01/01/2017	PT1510414-2482
LG2042346-0338-83070	10084102	"High-Waisted SculptKnit® Dot Legging"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2042343-0338/LG2042343-0338-1_998x1498.jpg	"https://www.fabletics.com/products/10084102?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2042343-0338/LG2042343-0338-3_998x1498.jpg		1330	LG2042346-0338	7			2	10084102	04/30/2020	LG2042346-0338
LG2043428-0001-17020	10454098	"Oasis PureLuxe High-Waisted Twist 7/8 Legging"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2043428-0001/LG2043428-0001-1_998x1498.jpg	"https://www.fabletics.com/products/10454098?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2043428-0001/LG2043428-0001-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2043428-0001/LG2043428-0001-4_998x1498.jpg	1444	LG2043428-0001	7			0	10454098	06/30/2022	LG2043428-0001
LG1828243-3790-17030	13073596	"Define PowerHold® High-Waisted 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1828243-3790/LG1828243-3790-1_998x1498.jpg	"https://www.fabletics.com/products/13073596?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG1828243-3790/LG1828243-3790-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1828243-3790/LG1828243-3790-4_998x1498.jpg	2135	LG1828243-3790	7		https://fabletics-us-cdn.justfab.com/media/images/products/LG1828243-3790/LG1828243-3790-5_998x1498.jpg	2	13073596	11/19/2022	LG1828243-3790
LG2252823-0669-17030	13450759	"Sync Seamless High-Waisted 7/8 Legging"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252823-0669/LG2252823-0669-1_998x1498.jpg	"https://www.fabletics.com/products/13450759?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252823-0669/LG2252823-0669-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2252823-0669/LG2252823-0669-4_998x1498.jpg	1257	LG2252823-0669	7			1	13450759	07/29/2022	LG2252823-0669
LG2253012-4781-50760	13870408	"Spotlight Shaping Ass Out Capri"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253012-4781/yitty_LG2253012-4781-1_998x1498.jpg	"https://yitty.fabletics.com/products/13870408?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Capris"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253012-4781/yitty_LG2253012-4781-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253012-4781/yitty_LG2253012-4781-4_998x1498.jpg	594	LG2253012-4781	7		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253012-4781/yitty_LG2253012-4781-5_998x1498.jpg	0	13870408	06/09/2023	LG2253012-4781
LG1939076-5360-17020	14075602	"Oasis PureLuxe High-Waisted 7/8 Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1939076-5360/LG1939076-5360-1_998x1498.jpg	"https://www.fabletics.com/products/14075602?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG1939076-5360/LG1939076-5360-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1939076-5360/LG1939076-5360-4_998x1498.jpg	743	LG1939076-5360	7		https://fabletics-us-cdn.justfab.com/media/images/products/LG1939076-5360/LG1939076-5360-5_998x1498.jpg	0	14075602	01/09/2023	LG1939076-5360
LG2253938-9642-17070	14195509	"Define PowerHold® High-Waisted 7/8 Legging"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253938-9642/LG2253938-9642-1_998x1498.jpg	"https://www.fabletics.com/products/14195509?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253938-9642/LG2253938-9642-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253938-9642/LG2253938-9642-4_998x1498.jpg	165	LG2253938-9642	7		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253938-9642/LG2253938-9642-5_998x1498.jpg	1	14195509	04/26/2023	LG2253938-9642
LG2253938-6564-17070	14630305	"Define PowerHold® High-Waisted 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253938-6564/LG2253938-6564-1_998x1498.jpg	"https://www.fabletics.com/products/14630305?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253938-6564/LG2253938-6564-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253938-6564/LG2253938-6564-4_998x1498.jpg	68	LG2253938-6564	7			0	14630305	05/31/2023	LG2253938-6564
LG2355997-9126-17050	14753662	"Cloud Seamless High-Waisted Legging"	$65.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2355997-9126/LG2355997-9126-1_998x1498.jpg	"https://www.fabletics.com/products/14753662?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2355997-9126/LG2355997-9126-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2355997-9126/LG2355997-9126-4_998x1498.jpg	357	LG2355997-9126	7			2	14753662	06/15/2023	LG2355997-9126
LG2040267-7619-17020	14753731	"On-The-Go PowerHold® High-Waisted Legging"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2040267-7619/LG2040267-7619-1_998x1498.jpg	"https://www.fabletics.com/products/14753731?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2040267-7619/LG2040267-7619-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2040267-7619/LG2040267-7619-4_998x1498.jpg	2	LG2040267-7619	7			1	14753731	06/15/2023	LG2040267-7619
PT1939722-9975-17040	13586530	"Zone High-Waisted 7/8"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/PT1939722-9975/PT1939722-9975-1_998x1498.jpg	"https://www.fabletics.com/products/13586530?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/PT1939722-9975/PT1939722-9975-3_998x1498.jpg		1646	PT1939722-9975	6			0	13586530	04/27/2023	PT1939722-9975
LG1935348-6285-17070	13704349	"Oasis PureLuxe High-Waisted 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-6285/LG1935348-6285-1_998x1498.jpg	"https://www.fabletics.com/products/13704349?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-6285/LG1935348-6285-3_998x1498.jpg		1584	LG1935348-6285	6			1	13704349	04/27/2023	LG1935348-6285
LG2253938-5356-17070	13789186	"Define PowerHold® High-Waisted 7/8 Legging"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253938-5356/LG2253938-5356-1_998x1498.jpg	"https://www.fabletics.com/products/13789186?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253938-5356/LG2253938-5356-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253938-5356/LG2253938-5356-4_998x1498.jpg	1497	LG2253938-5356	6			0	13789186	02/01/2023	LG2253938-5356
LG2045311-10208-39030	13867600	"High-Waisted Seamless Fair Isle Legging"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2045307-10208/LG2045307-10208-1_998x1498.jpg	"https://www.fabletics.com/products/13867600?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2045307-10208/LG2045307-10208-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2045307-10208/LG2045307-10208-4_998x1498.jpg	7177	LG2045311-10208	6			2	13867600	12/01/2022	LG2045311-10208
LG2251377-5574-17030	13963261	"Define PowerHold® Ultra HW 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2251377-5574/LG2251377-5574-1_998x1498.jpg	"https://www.fabletics.com/products/13963261?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2251377-5574/LG2251377-5574-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2251377-5574/LG2251377-5574-4_998x1498.jpg	1155	LG2251377-5574	6		https://fabletics-us-cdn.justfab.com/media/images/products/LG2251377-5574/LG2251377-5574-5_998x1498.jpg	0	13963261	02/01/2023	LG2251377-5574
LG2253642-1855-50750	14019523	"Plusshy Shaping High Waist Legging"	$89.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253642-1855/yitty_LG2253642-1855-1_998x1498.jpg	"https://yitty.fabletics.com/products/14019523?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253642-1855/yitty_LG2253642-1855-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253642-1855/yitty_LG2253642-1855-4_998x1498.jpg	6479	LG2253642-1855	6		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253642-1855/yitty_LG2253642-1855-5_998x1498.jpg	1	14019523	09/28/2022	LG2253642-1855
LG2252695-5316-50810	14019649	"Major Label Shaping High Waist Logo Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252695-5316/yitty_LG2252695-5316-1_998x1498.jpg	"https://yitty.fabletics.com/products/14019649?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252695-5316/yitty_LG2252695-5316-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2252695-5316/yitty_LG2252695-5316-4_998x1498.jpg	3367	LG2252695-5316	6		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252695-5316/yitty_LG2252695-5316-5_998x1498.jpg	1	14019649	09/28/2022	LG2252695-5316
LG2146154-5707-17010	14072854	"Boost PowerHold® High-Waisted 7/8 Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2146154-5707/LG2146154-5707-1_998x1498.jpg	"https://www.fabletics.com/products/14072854?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2146154-5707/LG2146154-5707-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2146154-5707/LG2146154-5707-4_998x1498.jpg	415	LG2146154-5707	6		https://fabletics-us-cdn.justfab.com/media/images/products/LG2146154-5707/LG2146154-5707-5_998x1498.jpg	0	14072854	12/12/2022	LG2146154-5707
LG2147493-3570-17070	14072980	"Define PowerHold® Ultra HW 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2147493-3570/LG2147493-3570-1_998x1498.jpg	"https://www.fabletics.com/products/14072980?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2147493-3570/LG2147493-3570-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2147493-3570/LG2147493-3570-4_998x1498.jpg	34	LG2147493-3570	6			1	14072980	12/12/2022	LG2147493-3570
LG2354640-6374-17070	14195707	"Motion365+ High-Waisted 7/8 Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354640-6374/LG2354640-6374-1_998x1498.jpg	"https://www.fabletics.com/products/14195707?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354640-6374/LG2354640-6374-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2354640-6374/LG2354640-6374-4_998x1498.jpg	261	LG2354640-6374	6		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354640-6374/LG2354640-6374-5_998x1498.jpg	0	14195707	01/31/2023	LG2354640-6374
LG2354872-6462-17070	14195773	"PureLuxe Ultra High-Waisted 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354872-6462/LG2354872-6462-1_998x1498.jpg	"https://www.fabletics.com/products/14195773?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354872-6462/LG2354872-6462-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2354872-6462/LG2354872-6462-4_998x1498.jpg	439	LG2354872-6462	6		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354872-6462/LG2354872-6462-5_998x1498.jpg	3	14195773	04/27/2023	LG2354872-6462
LG2354333-5282-39010	14199439	"Anywhere Motion365+ High-Waisted Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354331-5282/LG2354331-5282-1_998x1498.jpg	"https://www.fabletics.com/products/14199439?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354331-5282/LG2354331-5282-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2354331-5282/LG2354331-5282-4_998x1498.jpg	178	LG2354333-5282	6			0	14199439	01/31/2023	LG2354333-5282
LG2044805-1674-39010	14404093	"Trinity Motion365+ HW Utility Legging"	$89.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2044803-1674/LG2044803-1674-1_998x1498.jpg	"https://www.fabletics.com/products/14404093?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2044803-1674/LG2044803-1674-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2044803-1674/LG2044803-1674-4_998x1498.jpg	231	LG2044805-1674	6		https://fabletics-us-cdn.justfab.com/media/images/products/LG2044803-1674/LG2044803-1674-5_998x1498.jpg	0	14404093	04/29/2022	LG2044805-1674
LG2045882-2975-39020	11228560	"On-The-Go PowerHold® High-Waisted Legging"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2045880-2975/LG2045880-2975-1_998x1498.jpg	"https://www.fabletics.com/products/11228560?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2045880-2975/LG2045880-2975-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2045880-2975/LG2045880-2975-4_998x1498.jpg	3658	LG2045882-2975	5			1	11228560	03/31/2022	LG2045882-2975
LG2045325-0001-17040	11519467	"Cloud Seamless High-Waisted Legging"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2045325-0001/LG2045325-0001-1_998x1498.jpg	"https://www.fabletics.com/products/11519467?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2045325-0001/LG2045325-0001-3_998x1498.jpg		8	LG2045325-0001	5			0	11519467	12/29/2021	LG2045325-0001
LG2150116-1691-17070	12418216	"RestoreKnit Ultra High-Waisted 7/8 Legging"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2150116-1691/LG2150116-1691-1_998x1498.jpg	"https://www.fabletics.com/products/12418216?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2150116-1691/LG2150116-1691-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2150116-1691/LG2150116-1691-4_998x1498.jpg	4642	LG2150116-1691	5			1	12418216	11/30/2021	LG2150116-1691
LG2150116-0205-17030	12418252	"RestoreKnit Ultra High-Waisted 7/8 Legging"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2150116-0205/LG2150116-0205-1_998x1498.jpg	"https://www.fabletics.com/products/12418252?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2150116-0205/LG2150116-0205-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2150116-0205/LG2150116-0205-4_998x1498.jpg	1167	LG2150116-0205	5		https://fabletics-us-cdn.justfab.com/media/images/products/LG2150116-0205/LG2150116-0205-5_998x1498.jpg	2	12418252	11/30/2021	LG2150116-0205
